Date_ID,Minute,Hour,Day,Week,Month,Quarter,Year
42422,52,11,4,43,2,1,2022
42423,4,13,21,7,7,3,2018
42424,40,4,14,47,4,2,2022
42425,56,12,7,23,8,3,2023
42426,40,22,7,2,12,4,2021
42427,22,3,9,5,5,2,2023
42428,23,2,26,25,7,3,2018
42429,26,6,14,51,8,3,2022
42430,35,22,9,36,2,1,2021
42431,41,13,19,48,5,2,2018
42432,50,20,3,11,4,2,2020
42433,40,14,19,7,8,3,2022
42434,33,10,10,15,7,3,2020
42435,3,10,1,3,3,1,2018
42436,59,0,5,31,10,4,2019
42437,4,18,8,21,9,3,2019
42438,1,15,20,42,5,2,2020
42439,13,17,7,40,4,2,2023
42440,1,5,4,18,8,3,2022
42441,17,0,1,24,5,2,2021
42442,20,12,29,50,2,1,2019
42443,27,23,29,3,12,4,2021
42444,39,15,1,19,11,4,2019
42445,13,22,29,42,2,1,2022
42446,33,13,7,44,11,4,2020
42447,48,18,28,6,12,4,2023
42448,2,1,16,41,8,3,2020
42449,44,11,4,8,1,1,2022
42450,24,14,19,3,2,1,2019
42451,34,19,7,43,2,1,2023
42452,3,1,12,43,10,4,2021
42453,2,1,9,1,4,2,2023
42454,59,15,5,1,3,1,2023
42455,42,2,8,9,11,4,2019
42456,57,17,11,7,5,2,2023
42457,37,0,27,40,6,2,2019
42458,58,9,27,35,1,1,2018
42459,16,23,4,39,7,3,2019
42460,36,10,20,43,4,2,2019
42461,16,16,5,23,9,3,2019
42462,42,22,26,39,1,1,2021
42463,9,19,26,32,9,3,2021
42464,11,2,19,29,4,2,2021
42465,1,11,27,36,2,1,2022
42466,11,0,10,32,10,4,2020
42467,18,21,18,40,6,2,2018
42468,35,3,17,24,11,4,2019
42469,7,9,27,5,10,4,2020
42470,28,23,2,42,11,4,2022
42471,24,15,13,38,9,3,2019
42472,14,18,1,23,3,1,2021
42473,45,10,3,44,12,4,2021
42474,30,4,7,34,12,4,2018
42475,58,3,29,33,2,1,2018
42476,23,20,23,17,8,3,2021
42477,7,20,27,21,5,2,2019
42478,45,12,18,16,3,1,2019
42479,19,10,10,27,9,3,2021
42480,26,14,18,2,1,1,2022
42481,55,12,17,35,2,1,2022
42482,39,20,21,5,10,4,2023
42483,19,22,12,22,12,4,2023
42484,46,11,21,15,7,3,2019
42485,8,20,12,15,6,2,2023
42486,51,13,22,29,4,2,2022
42487,25,8,14,10,6,2,2023
42488,3,17,4,33,9,3,2018
42489,49,18,28,6,5,2,2022
42490,35,9,3,17,12,4,2020
42491,39,2,23,13,1,1,2018
42492,54,21,10,23,8,3,2019
42493,4,21,20,48,4,2,2020
42494,5,19,23,16,7,3,2021
42495,18,11,22,23,12,4,2023
42496,42,14,23,49,12,4,2018
42497,36,15,20,30,10,4,2022
42498,33,12,30,1,4,2,2021
42499,4,16,27,3,1,1,2022
42500,40,18,11,50,6,2,2020
42501,47,13,4,16,8,3,2022
42502,16,0,3,47,8,3,2021
42503,25,21,4,16,10,4,2023
42504,28,6,12,10,8,3,2022
42505,55,6,28,8,9,3,2022
42506,12,17,15,12,12,4,2021
42507,8,7,20,47,8,3,2020
42508,45,0,18,43,4,2,2021
42509,10,3,9,42,4,2,2018
42510,38,15,28,25,6,2,2020
42511,50,11,8,26,1,1,2020
42512,34,19,21,4,6,2,2020
42513,7,23,9,32,8,3,2023
42514,35,11,13,50,12,4,2019
42515,20,14,8,43,12,4,2023
42516,34,14,20,35,2,1,2022
42517,49,14,18,38,10,4,2023
42518,53,6,19,31,7,3,2023
42519,8,22,6,5,1,1,2023
42520,59,20,9,38,3,1,2021
42521,9,21,22,18,4,2,2022
42522,51,13,3,48,4,2,2021
42523,34,9,17,4,5,2,2022
42524,42,0,1,12,6,2,2019
42525,2,10,7,42,10,4,2018
42526,3,10,6,46,12,4,2022
42527,21,0,24,51,6,2,2019
42528,37,12,20,21,12,4,2020
42529,51,14,7,1,12,4,2022
42530,3,11,14,41,9,3,2022
42531,7,17,18,7,1,1,2018
42532,4,6,21,39,10,4,2020
42533,29,8,23,46,5,2,2018
42534,38,11,23,46,9,3,2021
42535,55,17,4,17,7,3,2023
42536,19,9,9,12,1,1,2021
42537,12,20,5,31,8,3,2021
42538,16,23,18,48,2,1,2023
42539,10,7,16,36,3,1,2018
42540,2,15,21,1,4,2,2023
42541,12,2,28,4,6,2,2023
42542,19,22,4,9,5,2,2018
42543,56,21,23,28,10,4,2019
42544,1,19,18,42,6,2,2021
42545,5,13,14,16,9,3,2022
42546,4,21,22,4,5,2,2023
42547,15,2,3,30,8,3,2020
42548,33,23,7,43,6,2,2021
42549,14,20,7,15,11,4,2021
42550,30,23,3,28,3,1,2023
42551,8,9,26,44,8,3,2022
42552,55,14,11,12,4,2,2023
42553,23,11,12,46,7,3,2023
42554,49,17,1,26,5,2,2019
42555,57,15,10,17,3,1,2022
42556,29,8,12,9,2,1,2020
42557,7,4,7,34,10,4,2018
42558,30,15,24,1,12,4,2019
42559,14,3,7,26,6,2,2021
42560,5,13,28,26,6,2,2022
42561,53,23,29,41,12,4,2019
42562,50,22,17,18,6,2,2019
42563,31,9,1,23,7,3,2019
42564,1,21,10,18,2,1,2019
42565,15,8,17,46,7,3,2018
42566,9,19,1,28,7,3,2022
42567,10,18,14,20,11,4,2019
42568,8,17,3,17,10,4,2018
42569,32,5,26,6,7,3,2021
42570,34,19,14,1,4,2,2022
42571,19,22,8,35,4,2,2018
42572,53,7,30,1,7,3,2022
42573,54,15,22,39,12,4,2020
42574,34,19,29,30,10,4,2021
42575,22,14,8,29,10,4,2019
42576,53,6,26,32,4,2,2022
42577,31,23,29,25,2,1,2020
42578,26,23,7,48,10,4,2019
42579,19,0,26,32,1,1,2019
42580,15,22,3,23,10,4,2019
42581,42,18,6,41,4,2,2019
42582,59,7,21,12,3,1,2023
42583,40,3,15,25,3,1,2022
42584,34,17,28,29,5,2,2021
42585,45,15,24,48,10,4,2022
42586,47,14,29,3,12,4,2020
42587,53,2,7,17,1,1,2022
42588,46,11,5,17,8,3,2021
42589,42,6,7,34,2,1,2022
42590,10,9,8,39,2,1,2022
42591,25,0,5,49,7,3,2018
42592,45,3,23,25,10,4,2023
42593,59,9,28,3,2,1,2023
42594,44,2,13,20,10,4,2023
42595,31,16,28,33,4,2,2018
42596,42,14,21,7,3,1,2019
42597,27,22,16,33,7,3,2019
42598,47,14,14,31,11,4,2018
42599,18,0,8,37,7,3,2021
42600,29,13,12,9,4,2,2020
42601,35,9,23,34,5,2,2022
42602,33,5,25,19,6,2,2018
42603,55,19,27,45,1,1,2019
42604,7,0,9,50,6,2,2021
42605,26,0,20,49,3,1,2022
42606,8,17,17,36,3,1,2023
42607,36,11,2,46,12,4,2018
42608,26,5,7,6,6,2,2018
42609,36,6,30,4,2,1,2020
42610,45,23,1,51,6,2,2022
42611,52,4,9,21,5,2,2023
42612,33,16,16,18,4,2,2018
42613,57,10,30,8,11,4,2022
42614,32,1,2,5,4,2,2019
42615,20,16,27,25,2,1,2019
42616,25,0,9,7,4,2,2022
42617,25,15,21,29,1,1,2022
42618,3,9,11,42,7,3,2020
42619,57,10,1,21,10,4,2021
42620,11,15,16,8,8,3,2021
42621,31,5,5,47,6,2,2019
42622,9,14,23,26,1,1,2019
42623,50,20,5,19,10,4,2022
42624,59,12,18,16,12,4,2020
42625,33,17,7,33,7,3,2023
42626,36,0,23,6,3,1,2022
42627,6,5,2,20,3,1,2023
42628,34,7,20,51,3,1,2018
42629,57,13,3,48,8,3,2023
42630,19,10,19,5,6,2,2019
42631,38,1,12,45,9,3,2023
42632,41,2,6,34,4,2,2018
42633,45,16,23,5,2,1,2020
42634,11,0,26,30,9,3,2023
42635,48,21,12,25,7,3,2019
42636,30,3,3,34,7,3,2020
42637,28,4,9,12,10,4,2023
42638,46,23,21,45,8,3,2023
42639,0,7,21,36,2,1,2022
42640,9,3,11,43,8,3,2019
42641,52,22,24,46,4,2,2022
42642,25,19,16,37,4,2,2019
42643,42,7,17,48,6,2,2022
42644,1,15,8,48,10,4,2020
42645,23,15,22,40,8,3,2022
42646,39,1,5,22,7,3,2021
42647,13,7,23,30,5,2,2022
42648,32,5,8,44,6,2,2020
42649,18,14,3,11,5,2,2019
42650,53,21,3,13,1,1,2022
42651,32,5,25,6,7,3,2019
42652,33,12,3,40,8,3,2020
42653,39,13,3,28,2,1,2023
42654,0,21,23,7,1,1,2019
42655,39,18,21,17,11,4,2021
42656,46,22,29,42,5,2,2020
42657,47,6,8,18,8,3,2020
42658,32,2,29,42,8,3,2022
42659,29,21,29,11,3,1,2022
42660,17,19,22,5,4,2,2021
42661,12,23,22,29,7,3,2018
42662,32,2,26,49,11,4,2018
42663,12,4,2,5,7,3,2019
42664,5,23,10,20,7,3,2020
42665,34,12,12,9,8,3,2022
42666,45,19,16,34,3,1,2018
42667,53,9,20,3,8,3,2020
42668,56,11,7,6,7,3,2020
42669,47,3,20,38,5,2,2022
42670,57,10,27,23,7,3,2020
42671,45,19,13,50,4,2,2022
42672,37,7,4,21,8,3,2018
42673,29,6,28,50,3,1,2023
42674,26,12,13,29,5,2,2019
42675,34,18,10,21,12,4,2021
42676,34,13,4,14,7,3,2021
42677,29,1,10,4,3,1,2019
42678,40,21,8,22,4,2,2018
42679,27,9,14,29,10,4,2020
42680,58,20,19,31,1,1,2022
42681,11,10,16,21,4,2,2021
42682,11,11,18,41,3,1,2023
42683,15,10,23,46,1,1,2021
42684,18,19,4,38,10,4,2023
42685,40,17,9,43,3,1,2018
42686,59,6,14,10,6,2,2022
42687,53,9,20,27,5,2,2019
42688,49,20,8,34,1,1,2021
42689,41,12,25,13,1,1,2018
42690,19,7,29,21,1,1,2018
42691,7,1,16,21,6,2,2018
42692,44,21,10,15,7,3,2018
42693,15,17,29,36,2,1,2020
42694,23,3,1,8,3,1,2023
42695,49,14,6,43,5,2,2022
42696,29,20,30,42,9,3,2018
42697,1,19,22,23,2,1,2022
42698,57,10,2,13,12,4,2018
42699,26,15,3,50,10,4,2019
42700,6,11,19,23,7,3,2020
42701,21,2,5,34,1,1,2019
42702,56,13,21,1,3,1,2021
42703,38,17,16,12,8,3,2022
42704,46,9,1,4,12,4,2019
42705,51,0,13,25,6,2,2018
42706,55,18,24,43,4,2,2023
42707,59,17,6,48,7,3,2021
42708,15,11,2,16,9,3,2023
42709,54,13,28,40,4,2,2022
42710,49,10,21,12,2,1,2022
42711,31,18,23,28,6,2,2021
42712,46,5,1,23,12,4,2022
42713,0,4,14,47,2,1,2018
42714,56,2,19,41,1,1,2023
42715,24,8,29,17,6,2,2018
42716,7,14,10,34,12,4,2022
42717,44,6,3,40,5,2,2020
42718,14,9,24,8,7,3,2022
42719,3,20,10,25,1,1,2022
42720,13,2,8,8,7,3,2023
42721,51,4,24,32,4,2,2020
42722,20,5,23,27,9,3,2019
42723,41,22,1,13,5,2,2019
42724,56,12,25,33,5,2,2018
42725,6,19,2,27,10,4,2023
42726,25,12,14,39,6,2,2022
42727,20,15,3,32,7,3,2020
42728,58,16,18,9,3,1,2023
42729,41,5,4,40,7,3,2022
42730,14,3,4,5,10,4,2020
42731,49,19,22,4,1,1,2018
42732,35,14,26,9,8,3,2019
42733,49,15,17,10,9,3,2021
42734,51,13,4,48,7,3,2022
42735,28,2,20,48,9,3,2023
42736,12,11,16,50,10,4,2020
42737,22,7,14,41,11,4,2023
42738,47,11,28,21,2,1,2018
42739,19,22,28,39,9,3,2018
42740,52,14,27,43,1,1,2019
42741,48,9,9,33,1,1,2018
42742,52,20,4,10,2,1,2021
42743,5,3,10,4,6,2,2023
42744,35,5,18,16,7,3,2020
42745,18,11,25,3,10,4,2022
42746,17,2,27,3,9,3,2019
42747,39,1,15,31,8,3,2018
42748,7,22,17,40,7,3,2018
42749,34,17,1,16,3,1,2022
42750,18,18,18,31,10,4,2018
42751,20,6,28,15,3,1,2022
42752,21,4,27,49,1,1,2018
42753,48,3,9,1,6,2,2021
42754,9,13,17,22,7,3,2023
42755,39,18,24,28,6,2,2019
42756,36,12,19,49,8,3,2018
42757,28,9,16,21,2,1,2023
42758,10,2,27,16,3,1,2021
42759,30,18,9,45,7,3,2021
42760,38,6,19,40,6,2,2018
42761,18,18,23,20,6,2,2023
42762,2,22,16,7,11,4,2019
42763,45,11,21,6,9,3,2019
42764,30,14,6,22,6,2,2021
42765,32,11,29,17,9,3,2023
42766,29,5,29,20,7,3,2023
42767,4,12,1,22,12,4,2018
42768,39,0,29,3,3,1,2021
42769,32,14,4,11,10,4,2020
42770,58,22,24,46,1,1,2022
42771,30,20,1,5,11,4,2019
42772,35,6,1,1,2,1,2018
42773,59,0,21,6,9,3,2022
42774,52,11,16,42,9,3,2023
42775,28,16,18,22,1,1,2022
42776,18,4,25,42,8,3,2019
42777,40,3,6,35,7,3,2021
42778,20,21,2,26,1,1,2021
42779,37,18,28,12,1,1,2019
42780,5,9,1,21,8,3,2022
42781,41,0,16,7,5,2,2023
42782,22,18,30,4,5,2,2021
42783,0,0,20,49,11,4,2021
42784,46,4,20,30,9,3,2019
42785,48,10,9,18,2,1,2018
42786,27,5,6,36,10,4,2021
42787,59,3,23,31,8,3,2020
42788,32,13,29,44,12,4,2018
42789,26,12,6,49,2,1,2019
42790,29,3,12,29,6,2,2022
42791,10,15,11,15,5,2,2018
42792,22,2,16,2,2,1,2023
42793,14,4,20,13,12,4,2020
42794,25,20,7,15,1,1,2022
42795,17,12,30,38,9,3,2021
42796,0,23,21,41,9,3,2022
42797,37,21,13,17,7,3,2018
42798,34,15,24,37,5,2,2021
42799,13,3,7,24,3,1,2022
42800,24,22,12,35,2,1,2023
42801,57,15,4,27,2,1,2023
42802,14,2,28,3,2,1,2019
42803,17,13,30,1,8,3,2020
42804,23,4,20,12,5,2,2019
42805,48,10,7,27,12,4,2019
42806,11,12,3,10,2,1,2018
42807,25,6,16,38,2,1,2018
42808,16,10,16,43,3,1,2020
42809,41,13,21,4,7,3,2019
42810,3,23,13,51,2,1,2022
42811,9,6,4,17,4,2,2018
42812,26,5,19,6,3,1,2018
42813,35,11,24,38,5,2,2018
42814,23,7,27,14,5,2,2022
42815,42,3,9,50,7,3,2020
42816,2,13,17,9,2,1,2020
42817,33,15,7,19,11,4,2019
42818,16,11,11,42,2,1,2020
42819,26,3,2,33,6,2,2019
42820,11,15,18,32,4,2,2019
42821,2,0,6,32,11,4,2022
42822,25,18,3,5,5,2,2023
42823,0,15,23,21,5,2,2018
42824,58,17,25,1,10,4,2019
42825,10,3,12,6,9,3,2018
42826,21,4,6,28,5,2,2022
42827,53,4,16,46,7,3,2023
42828,21,20,17,50,12,4,2023
42829,32,21,8,5,2,1,2020
42830,15,12,12,23,6,2,2019
42831,35,3,11,38,9,3,2019
42832,42,12,28,18,3,1,2020
42833,33,19,15,23,5,2,2018
42834,49,19,27,26,10,4,2023
42835,55,11,9,44,12,4,2022
42836,30,23,2,24,3,1,2021
42837,10,9,22,27,2,1,2022
42838,10,10,24,10,10,4,2019
42839,24,16,17,47,7,3,2021
42840,26,17,12,36,2,1,2019
42841,40,19,27,45,10,4,2023
42842,48,12,15,48,11,4,2021
42843,45,15,6,14,1,1,2018
42844,17,9,11,40,7,3,2020
42845,25,19,10,14,5,2,2020
42846,39,8,13,33,7,3,2018
42847,18,21,13,48,8,3,2022
42848,3,9,25,24,6,2,2023
42849,48,15,22,45,10,4,2018
42850,53,14,8,14,12,4,2018
42851,1,20,6,42,6,2,2022
42852,16,19,9,1,12,4,2018
42853,22,7,23,31,5,2,2020
42854,12,20,8,48,10,4,2018
42855,50,16,24,2,5,2,2021
42856,2,14,18,1,9,3,2021
42857,21,14,3,21,5,2,2021
42858,43,13,23,1,5,2,2021
42859,9,5,22,21,5,2,2018
42860,56,22,12,48,1,1,2023
42861,43,21,21,41,5,2,2021
42862,10,21,16,37,11,4,2019
42863,5,14,16,10,12,4,2023
42864,41,15,6,42,7,3,2019
42865,49,10,17,32,6,2,2018
42866,52,21,29,48,1,1,2021
42867,9,1,1,43,7,3,2023
42868,29,13,25,15,10,4,2022
42869,4,16,21,39,6,2,2020
42870,12,15,25,6,3,1,2021
42871,21,1,19,39,1,1,2018
42872,4,22,23,9,11,4,2018
42873,49,18,30,24,10,4,2019
42874,13,6,3,15,10,4,2021
42875,11,11,26,42,5,2,2019
42876,58,22,24,29,3,1,2020
42877,52,13,28,47,12,4,2019
42878,27,23,10,36,1,1,2021
42879,34,20,27,35,3,1,2021
42880,45,0,19,8,5,2,2019
42881,48,22,16,22,10,4,2023
42882,40,17,26,21,12,4,2021
42883,52,20,25,28,7,3,2022
42884,2,10,16,7,9,3,2019
42885,33,13,8,27,12,4,2021
42886,41,5,23,45,3,1,2023
42887,52,8,27,10,12,4,2022
42888,33,17,17,33,6,2,2018
42889,6,3,11,8,4,2,2019
42890,9,17,16,26,5,2,2021
42891,57,22,1,25,1,1,2020
42892,6,1,17,42,4,2,2022
42893,35,20,7,5,9,3,2023
42894,18,8,1,4,10,4,2019
42895,53,13,22,28,3,1,2018
42896,23,15,23,23,1,1,2019
42897,8,19,19,47,7,3,2021
42898,44,22,24,45,2,1,2023
42899,2,1,13,4,4,2,2019
42900,57,1,23,36,7,3,2019
42901,24,0,26,22,6,2,2018
42902,47,5,3,36,4,2,2019
42903,43,15,25,25,8,3,2022
42904,44,12,20,22,8,3,2018
42905,57,19,21,28,1,1,2018
42906,5,22,14,37,1,1,2021
42907,43,2,10,22,7,3,2020
42908,47,21,8,28,4,2,2021
42909,24,23,7,36,6,2,2022
42910,22,9,27,42,12,4,2018
42911,56,23,23,31,1,1,2018
42912,21,7,27,44,9,3,2020
42913,29,2,1,29,6,2,2023
42914,36,22,25,41,6,2,2019
42915,30,17,19,43,11,4,2023
42916,35,5,11,51,11,4,2021
42917,51,21,2,34,8,3,2023
42918,5,12,14,24,2,1,2022
42919,0,8,25,7,3,1,2019
42920,6,12,28,14,7,3,2018
42921,56,1,14,16,7,3,2023
42922,45,9,23,7,1,1,2018
42923,37,23,2,22,2,1,2020
42924,2,19,16,21,1,1,2023
42925,57,6,6,43,3,1,2020
42926,11,22,22,16,1,1,2021
42927,37,17,15,49,7,3,2021
42928,52,19,12,21,5,2,2019
42929,50,3,1,32,3,1,2021
42930,30,11,28,50,8,3,2022
42931,52,20,21,35,1,1,2021
42932,53,6,10,37,11,4,2021
42933,35,18,11,3,3,1,2018
42934,13,1,8,35,2,1,2018
42935,6,18,7,5,3,1,2019
42936,19,9,4,21,4,2,2021
42937,30,2,21,38,2,1,2021
42938,17,16,7,45,12,4,2022
42939,49,17,3,31,6,2,2022
42940,50,7,3,38,4,2,2018
42941,32,23,6,33,12,4,2019
42942,19,15,12,8,2,1,2020
42943,51,9,12,35,6,2,2020
42944,47,17,6,9,8,3,2018
42945,32,22,15,18,9,3,2022
42946,12,3,1,43,11,4,2023
42947,8,0,3,22,6,2,2018
42948,0,19,5,35,1,1,2020
42949,4,9,13,37,4,2,2020
42950,34,15,6,29,3,1,2020
42951,4,3,28,42,2,1,2020
42952,28,14,22,31,9,3,2022
42953,9,21,26,42,7,3,2022
42954,44,0,12,14,8,3,2018
42955,8,14,21,22,1,1,2020
42956,51,16,20,45,9,3,2023
42957,49,3,24,9,11,4,2018
42958,38,12,9,34,3,1,2020
42959,19,6,29,24,8,3,2022
42960,8,16,11,7,5,2,2020
42961,44,7,15,39,3,1,2023
42962,58,5,5,24,9,3,2022
42963,1,16,5,14,6,2,2019
42964,25,16,14,24,4,2,2021
42965,43,14,6,30,2,1,2022
42966,21,1,15,47,4,2,2020
42967,28,18,20,23,3,1,2018
42968,54,23,16,28,12,4,2018
42969,53,16,2,18,9,3,2019
42970,44,2,21,20,7,3,2022
42971,56,4,12,42,7,3,2020
42972,0,20,20,9,8,3,2020
42973,45,17,26,43,4,2,2019
42974,1,4,18,10,4,2,2023
42975,46,7,25,45,2,1,2022
42976,26,23,2,46,7,3,2022
42977,20,16,27,39,1,1,2020
42978,49,19,22,42,11,4,2022
42979,23,10,12,45,7,3,2018
42980,26,17,27,35,7,3,2021
42981,2,16,20,1,11,4,2022
42982,23,11,25,10,7,3,2021
42983,47,16,20,34,4,2,2021
42984,53,3,12,29,7,3,2022
42985,13,13,4,48,7,3,2019
42986,55,3,5,7,3,1,2018
42987,13,0,9,9,1,1,2021
42988,12,4,13,48,2,1,2023
42989,17,16,21,8,1,1,2023
42990,27,23,8,28,5,2,2018
42991,32,5,23,24,11,4,2021
42992,12,2,29,47,5,2,2018
42993,28,21,2,33,5,2,2023
42994,29,8,30,47,9,3,2021
42995,18,17,4,51,6,2,2022
42996,48,16,25,23,2,1,2023
42997,16,8,23,49,6,2,2018
42998,4,7,25,35,5,2,2023
42999,13,22,23,20,1,1,2023
43000,11,3,25,49,7,3,2021
43001,55,12,7,44,3,1,2019
43002,50,3,6,18,3,1,2020
43003,41,1,22,27,11,4,2020
43004,32,0,10,47,2,1,2019
43005,30,15,25,25,2,1,2019
43006,3,17,9,1,2,1,2020
43007,35,2,4,5,8,3,2019
43008,41,10,16,43,12,4,2023
43009,45,7,22,50,8,3,2023
43010,46,8,2,29,2,1,2023
43011,25,20,19,4,12,4,2019
43012,37,8,17,42,8,3,2023
43013,55,18,13,17,9,3,2022
43014,15,21,13,28,6,2,2023
43015,33,13,5,15,2,1,2019
43016,24,12,9,24,7,3,2020
43017,18,18,26,30,1,1,2018
43018,0,10,10,38,3,1,2019
43019,12,16,4,25,12,4,2018
43020,4,2,26,6,4,2,2020
43021,54,16,19,40,12,4,2019
43022,59,6,1,21,6,2,2023
43023,13,3,21,6,5,2,2020
43024,38,17,15,5,1,1,2019
43025,4,8,18,14,11,4,2019
43026,31,23,21,24,5,2,2023
43027,43,13,9,13,9,3,2020
43028,17,20,15,14,7,3,2018
43029,17,15,8,19,9,3,2022
43030,24,21,3,33,2,1,2023
43031,29,12,23,40,12,4,2023
43032,13,9,29,9,4,2,2021
43033,22,20,22,25,7,3,2018
43034,57,11,17,51,3,1,2020
43035,36,18,12,48,12,4,2021
43036,16,20,14,35,6,2,2021
43037,32,12,30,39,9,3,2021
43038,23,9,18,36,2,1,2022
43039,47,15,27,45,10,4,2020
43040,56,13,11,24,4,2,2023
43041,43,6,29,26,1,1,2022
43042,2,17,17,47,9,3,2018
43043,54,0,9,20,8,3,2020
43044,7,22,28,45,6,2,2020
43045,38,10,24,3,3,1,2020
43046,4,18,26,43,6,2,2020
43047,45,3,12,3,3,1,2022
43048,50,5,18,28,6,2,2018
43049,30,2,18,51,4,2,2022
43050,12,18,30,22,1,1,2022
43051,22,11,18,19,5,2,2018
43052,52,22,7,45,6,2,2020
43053,33,3,8,4,6,2,2018
43054,18,9,2,8,8,3,2019
43055,22,19,28,30,10,4,2022
43056,28,17,16,9,10,4,2023
43057,19,11,8,32,9,3,2019
43058,59,9,12,43,4,2,2019
43059,58,9,21,16,4,2,2023
43060,20,11,14,51,1,1,2022
43061,52,2,14,8,3,1,2023
43062,14,18,15,9,7,3,2018
43063,56,3,9,15,10,4,2018
43064,36,16,10,49,7,3,2020
43065,3,2,7,39,8,3,2018
43066,27,22,6,3,10,4,2020
43067,22,15,16,11,5,2,2021
43068,11,23,20,18,10,4,2019
43069,45,17,19,44,9,3,2021
43070,51,0,21,34,2,1,2023
43071,38,19,18,23,8,3,2023
43072,45,8,8,4,8,3,2020
43073,10,13,4,43,6,2,2020
43074,20,1,7,6,1,1,2023
43075,55,18,21,20,8,3,2020
43076,0,3,3,6,2,1,2022
43077,2,23,13,44,1,1,2021
43078,25,21,23,29,1,1,2019
43079,47,13,17,6,8,3,2018
43080,13,2,19,34,3,1,2022
43081,23,5,13,6,9,3,2018
43082,51,7,22,45,10,4,2023
43083,24,19,23,36,1,1,2023
43084,11,6,11,40,12,4,2020
43085,14,1,8,8,10,4,2019
43086,37,5,29,30,9,3,2019
43087,4,13,9,37,10,4,2021
43088,48,10,5,21,5,2,2022
43089,8,20,15,19,9,3,2019
43090,20,10,8,42,12,4,2018
43091,17,20,4,27,11,4,2021
43092,35,14,1,41,11,4,2022
43093,56,17,10,42,9,3,2021
43094,38,14,23,39,6,2,2022
43095,15,6,18,49,3,1,2022
43096,40,13,13,24,9,3,2018
43097,4,1,25,3,6,2,2023
43098,13,2,10,44,9,3,2023
43099,43,7,23,5,7,3,2020
43100,33,0,29,36,1,1,2018
43101,5,3,26,14,11,4,2022
43102,44,6,6,10,8,3,2019
43103,4,6,9,4,1,1,2018
43104,39,2,6,10,9,3,2023
43105,54,18,2,9,10,4,2019
43106,16,20,23,37,11,4,2021
43107,19,16,10,6,12,4,2023
43108,34,8,15,39,11,4,2018
43109,2,7,1,39,5,2,2019
43110,21,16,27,34,8,3,2019
43111,59,19,26,1,7,3,2023
43112,42,16,11,26,1,1,2022
43113,46,12,2,19,12,4,2018
43114,47,13,7,6,1,1,2021
43115,45,1,29,25,9,3,2020
43116,33,20,23,33,12,4,2021
43117,11,10,12,7,12,4,2018
43118,23,22,15,12,11,4,2022
43119,27,5,18,49,12,4,2020
43120,9,23,5,14,4,2,2020
43121,33,14,27,36,7,3,2018
43122,44,2,7,48,1,1,2022
43123,39,4,28,27,4,2,2018
43124,12,23,21,6,2,1,2019
43125,29,13,15,10,3,1,2021
43126,12,1,13,21,2,1,2019
43127,30,0,2,43,11,4,2021
43128,25,2,10,22,7,3,2020
43129,19,18,28,43,3,1,2018
43130,39,22,6,1,10,4,2018
43131,42,5,8,28,7,3,2018
43132,59,3,17,18,12,4,2021
43133,47,15,22,40,3,1,2019
43134,57,16,1,5,9,3,2023
43135,19,17,2,45,11,4,2023
43136,55,18,9,7,4,2,2020
43137,33,14,3,41,6,2,2022
43138,40,2,29,28,12,4,2022
43139,27,12,3,14,5,2,2021
43140,49,5,3,17,4,2,2021
43141,56,23,21,25,6,2,2018
43142,21,3,14,14,10,4,2019
43143,59,22,27,37,4,2,2019
43144,53,11,6,40,4,2,2020
43145,37,0,9,46,3,1,2021
43146,50,12,4,34,3,1,2020
43147,13,15,20,47,12,4,2021
43148,2,1,28,12,6,2,2019
43149,30,3,11,22,10,4,2021
43150,38,17,1,51,2,1,2023
43151,43,6,16,38,12,4,2021
43152,56,12,13,36,1,1,2021
43153,23,19,10,25,4,2,2018
43154,35,14,13,28,4,2,2019
43155,59,0,8,7,4,2,2023
43156,56,21,8,26,1,1,2020
43157,54,7,26,22,9,3,2023
43158,51,12,23,18,1,1,2023
43159,52,4,25,10,12,4,2018
43160,53,22,29,47,11,4,2022
43161,55,5,15,13,7,3,2018
43162,13,14,29,22,2,1,2023
43163,12,1,1,3,8,3,2019
43164,10,7,18,22,3,1,2022
43165,17,22,3,20,6,2,2021
43166,2,17,21,29,8,3,2020
43167,19,6,12,3,7,3,2023
43168,35,18,3,49,9,3,2023
43169,19,21,3,36,12,4,2018
43170,9,14,23,5,8,3,2019
43171,6,10,30,50,1,1,2018
43172,38,3,17,11,4,2,2019
43173,12,8,1,41,12,4,2021
43174,19,8,8,14,3,1,2018
43175,6,13,11,10,12,4,2021
43176,1,20,23,29,9,3,2020
43177,24,3,28,9,6,2,2018
43178,44,2,15,29,10,4,2019
43179,14,20,12,36,2,1,2020
43180,42,7,2,28,7,3,2023
43181,3,3,7,10,8,3,2020
43182,26,4,5,51,6,2,2018
43183,13,7,2,20,2,1,2022
43184,46,12,21,2,6,2,2023
43185,59,19,1,6,2,1,2022
43186,49,17,13,45,12,4,2019
43187,59,2,10,51,1,1,2022
43188,42,19,11,3,9,3,2021
43189,27,11,6,40,8,3,2022
43190,24,5,3,38,12,4,2018
43191,29,18,7,25,6,2,2022
43192,59,16,13,6,8,3,2021
43193,1,23,24,50,5,2,2019
43194,3,2,30,5,10,4,2018
43195,13,20,4,6,12,4,2021
43196,27,1,12,50,12,4,2022
43197,18,22,19,38,6,2,2019
