ID,Member_ID,Customer_ID,Service_ID,Branch_ID,Date_ID,Channel,Action,Severity
3780,164,27395,26,53,21605,Online,Feedback,8
3781,229,36320,21,49,36973,In Person,Inquiry,3
3782,277,6859,60,23,34319,Phone,Feedback,5
3783,319,21614,33,28,7267,In Person,Inquiry,4
3784,428,7181,43,20,13396,Phone,Complaint,2
3785,442,39933,98,3,47093,Online,Complaint,6
3786,668,19395,8,37,27093,Phone,Complaint,4
3787,418,38957,72,13,15914,Phone,Complaint,8
3788,887,38727,20,38,3965,In Person,Complaint,6
3789,954,29698,44,11,20260,Online,Inquiry,5
3790,415,41820,40,51,34546,Phone,Feedback,10
3791,772,36879,31,43,26507,In Person,Complaint,2
3792,982,40784,15,6,26617,In Person,Feedback,9
3793,412,21198,86,25,46083,Phone,Feedback,7
3794,95,5095,74,43,19520,In Person,Inquiry,8
3795,390,1271,82,52,41243,Online,Feedback,1
3796,922,34996,47,31,27473,In Person,Inquiry,4
3797,550,21435,57,10,5666,Phone,Inquiry,10
3798,627,18589,61,50,24359,Online,Inquiry,5
3799,720,38200,49,51,10812,In Person,Inquiry,8
3800,667,42230,21,36,27275,Online,Inquiry,8
3801,20,44188,31,3,10286,Phone,Complaint,10
3802,656,34534,23,26,35158,Online,Feedback,8
3803,331,13184,92,45,11791,Online,Feedback,6
3804,550,29851,36,5,41891,Phone,Inquiry,5
3805,103,5411,23,22,31428,Phone,Inquiry,1
3806,809,26881,81,34,29496,In Person,Complaint,8
3807,60,14280,24,9,45235,In Person,Complaint,10
3808,655,40977,7,36,49664,Online,Feedback,2
3809,906,15077,73,19,3885,In Person,Feedback,8
3810,358,29560,26,13,8249,In Person,Inquiry,9
3811,699,23772,99,20,6104,Phone,Feedback,2
3812,290,23132,99,9,44181,Online,Feedback,1
3813,472,21000,81,43,48832,In Person,Inquiry,2
3814,443,3231,78,32,3473,Phone,Inquiry,5
3815,412,37265,74,24,37947,Online,Feedback,1
3816,933,10443,88,41,7425,Online,Complaint,5
3817,356,1658,20,16,4911,In Person,Inquiry,8
3818,170,33713,78,27,13831,In Person,Feedback,2
3819,818,19114,35,14,38300,In Person,Feedback,7
3820,450,29809,35,50,48680,In Person,Feedback,10
3821,284,23115,19,14,47022,Phone,Feedback,7
3822,49,29398,20,51,15900,In Person,Complaint,9
3823,636,44888,53,52,36534,In Person,Complaint,10
3824,223,16967,90,29,3509,Phone,Feedback,4
3825,538,22546,72,14,25418,Phone,Inquiry,5
3826,193,17034,48,52,41371,Phone,Inquiry,4
3827,289,25188,65,22,37867,In Person,Complaint,10
3828,703,316,4,11,41432,Phone,Inquiry,7
3829,642,7990,85,41,26408,Online,Feedback,3
3830,561,23960,68,25,26481,Online,Feedback,1
3831,85,40227,91,46,21782,Phone,Inquiry,1
3832,625,43251,29,29,19036,Phone,Feedback,5
3833,325,16963,82,17,34934,Phone,Feedback,8
3834,513,17944,87,38,24464,Online,Feedback,1
3835,947,28360,75,11,29100,In Person,Inquiry,7
3836,289,17904,29,4,49067,Phone,Inquiry,7
3837,139,11051,54,7,36626,Phone,Feedback,10
3838,651,16614,9,12,14508,In Person,Feedback,7
3839,21,12418,34,11,36593,Online,Feedback,8
3840,690,23376,29,47,15918,Phone,Inquiry,1
3841,816,17034,82,25,30925,In Person,Feedback,7
3842,342,35960,91,5,12940,In Person,Complaint,3
3843,541,16128,29,48,35884,In Person,Feedback,3
3844,567,42390,4,46,38171,In Person,Inquiry,6
3845,495,28670,83,1,4321,In Person,Complaint,1
3846,544,7466,74,46,49820,In Person,Feedback,6
3847,659,3872,40,13,16026,Online,Feedback,1
3848,662,20931,91,34,3661,Online,Inquiry,6
3849,331,33659,21,41,46759,In Person,Feedback,9
3850,825,31864,73,27,48530,In Person,Complaint,8
3851,707,33476,42,41,7314,Online,Feedback,1
3852,34,26396,50,25,46363,Phone,Complaint,3
3853,738,28259,23,45,24830,Online,Feedback,10
3854,437,16915,34,20,27688,In Person,Inquiry,5
3855,149,34626,37,7,3906,Phone,Complaint,4
3856,905,40000,25,38,33630,Online,Inquiry,3
3857,62,8996,3,3,46114,In Person,Inquiry,1
3858,362,27184,93,24,28745,Online,Inquiry,10
3859,296,19914,48,35,14104,In Person,Complaint,2
3860,712,42943,20,37,20044,Phone,Inquiry,4
3861,220,18244,90,27,17493,Online,Inquiry,5
3862,843,17403,10,17,35353,Phone,Feedback,6
3863,982,34743,98,22,32320,In Person,Complaint,9
3864,194,4399,77,25,23796,In Person,Feedback,2
3865,80,4620,80,28,3604,Phone,Complaint,1
3866,219,20890,77,22,13310,Online,Complaint,2
3867,925,43235,21,22,11296,Online,Complaint,9
3868,247,31652,85,1,48616,Phone,Inquiry,2
3869,898,1750,71,50,40095,In Person,Feedback,5
3870,805,16776,41,51,45167,Online,Feedback,6
3871,289,12670,5,15,4833,Phone,Complaint,3
3872,359,37764,96,32,3813,Online,Complaint,3
3873,350,9891,13,13,6963,Phone,Inquiry,1
3874,145,11316,26,36,5542,Phone,Inquiry,2
3875,8,14024,80,4,34260,Online,Complaint,7
3876,100,39817,16,5,20750,Online,Feedback,2
3877,814,42286,3,9,45162,Online,Inquiry,3
3878,67,9911,39,38,35127,Online,Inquiry,10
3879,674,32867,86,17,49128,Phone,Complaint,9
3880,674,33319,82,2,28359,In Person,Inquiry,3
3881,668,32431,51,13,21565,Phone,Feedback,5
3882,559,37056,21,4,37167,Online,Inquiry,9
3883,153,29230,10,23,88,Online,Feedback,1
3884,776,18616,63,21,7998,In Person,Complaint,4
3885,207,20966,53,16,38980,Online,Complaint,10
3886,379,37160,32,20,29144,Online,Inquiry,9
3887,798,35831,31,45,43301,In Person,Inquiry,10
3888,332,43055,38,47,18864,In Person,Inquiry,5
3889,198,9380,22,9,25674,In Person,Feedback,1
3890,431,199,51,52,38838,Phone,Inquiry,10
3891,942,41255,65,29,22047,In Person,Complaint,5
3892,46,35487,66,11,23139,Online,Complaint,4
3893,157,22314,14,52,26637,Online,Complaint,7
3894,696,29753,64,29,38689,In Person,Inquiry,4
3895,537,17234,89,40,44463,Phone,Inquiry,8
3896,822,29242,62,53,20496,In Person,Inquiry,9
3897,886,28169,28,37,23582,Phone,Complaint,3
3898,62,32976,51,34,18381,In Person,Complaint,5
3899,620,32341,18,10,23540,In Person,Feedback,6
3900,106,43415,41,42,7840,Phone,Complaint,10
3901,895,17764,10,49,25206,In Person,Complaint,8
3902,959,6598,45,51,15607,In Person,Complaint,10
3903,777,20167,64,43,34296,Phone,Complaint,4
3904,33,18107,86,28,42691,Online,Feedback,5
3905,433,25744,73,28,16015,Online,Feedback,9
3906,428,39003,54,44,30887,Online,Feedback,5
3907,26,7550,27,18,4194,Phone,Complaint,6
3908,147,38754,64,20,9302,Online,Feedback,3
3909,344,3148,96,25,35659,Online,Feedback,8
3910,385,25094,5,43,23497,Phone,Feedback,10
3911,768,39234,98,28,28568,In Person,Complaint,1
3912,686,43568,5,21,45483,Phone,Inquiry,9
3913,555,33323,67,44,17805,Phone,Complaint,10
3914,602,18281,85,9,48074,Online,Inquiry,4
3915,859,11214,11,8,29755,Online,Complaint,1
3916,928,43714,42,22,10083,In Person,Inquiry,8
3917,592,22611,3,5,1717,Online,Inquiry,3
3918,250,31308,78,3,369,Phone,Complaint,8
3919,902,37473,30,34,14400,Online,Inquiry,5
3920,602,43648,8,32,27805,In Person,Inquiry,6
3921,652,32625,67,52,29382,In Person,Complaint,9
3922,650,4811,40,34,35922,In Person,Complaint,8
3923,714,5990,73,52,42259,In Person,Complaint,4
3924,947,24309,54,21,13674,Online,Inquiry,3
3925,503,16520,77,15,47125,Phone,Inquiry,5
3926,946,6472,52,46,48421,In Person,Inquiry,4
3927,379,36598,73,26,26959,Phone,Inquiry,1
3928,169,8017,62,24,6619,Phone,Inquiry,3
3929,684,778,92,34,20424,Phone,Inquiry,8
3930,280,7005,64,42,16638,Phone,Feedback,9
3931,572,36187,66,44,31851,Phone,Complaint,7
3932,628,42073,87,30,36797,Phone,Feedback,10
3933,128,16473,77,31,26677,Phone,Feedback,7
3934,820,23379,66,29,6872,In Person,Inquiry,1
3935,601,35291,54,33,34841,Phone,Inquiry,7
3936,663,28945,66,47,30994,In Person,Complaint,1
3937,167,19064,29,18,4387,Online,Inquiry,3
3938,168,31330,87,39,34601,In Person,Complaint,1
3939,164,28776,35,49,19851,Online,Feedback,9
3940,382,32217,17,6,47125,Phone,Inquiry,6
3941,159,24523,32,33,1823,In Person,Inquiry,8
3942,798,32237,67,21,45172,In Person,Feedback,9
3943,440,3204,3,34,245,Phone,Complaint,10
3944,9,27752,26,39,38155,In Person,Complaint,2
3945,515,40953,70,47,42876,In Person,Complaint,8
3946,544,14038,25,44,27551,Phone,Feedback,1
3947,405,7000,8,23,12465,Online,Inquiry,7
3948,618,17809,4,50,23993,Online,Feedback,7
3949,274,38014,71,24,15151,In Person,Complaint,1
3950,674,27241,88,44,40676,Online,Complaint,3
3951,971,37542,90,20,42758,Phone,Inquiry,7
3952,101,28151,81,48,17449,Phone,Inquiry,5
3953,248,36788,15,52,7779,In Person,Feedback,1
3954,988,32093,0,49,41473,In Person,Complaint,5
3955,654,41490,61,15,15800,Phone,Complaint,5
3956,548,12323,37,18,9646,In Person,Complaint,5
3957,998,19768,21,39,31222,In Person,Inquiry,3
3958,626,32492,51,8,3006,In Person,Feedback,3
3959,344,17453,79,9,33368,Phone,Complaint,6
3960,569,14931,58,26,18231,Phone,Complaint,10
3961,907,44536,13,24,32597,Phone,Feedback,1
3962,339,32009,8,31,2579,Phone,Inquiry,6
3963,541,27001,8,45,33019,In Person,Feedback,8
3964,710,18287,94,2,32151,Phone,Complaint,6
3965,936,14936,39,52,47263,In Person,Complaint,4
3966,826,4258,81,5,8798,Online,Complaint,8
3967,55,17551,68,16,29473,Online,Feedback,1
3968,545,5957,86,32,6697,In Person,Feedback,1
3969,921,38738,58,41,2016,Online,Complaint,4
3970,944,15321,90,43,12945,In Person,Complaint,1
3971,988,12660,7,15,5649,Phone,Feedback,3
3972,63,39313,74,32,3749,In Person,Feedback,1
3973,941,37152,33,3,43187,Online,Inquiry,10
3974,9,34196,71,20,9660,Phone,Complaint,1
3975,83,22670,80,24,21148,Online,Complaint,3
3976,731,12117,1,34,9171,Online,Feedback,4
3977,173,18132,6,29,5996,In Person,Inquiry,9
3978,815,43374,51,7,19587,In Person,Feedback,8
3979,765,42339,17,41,41007,Phone,Inquiry,4
3980,854,13177,6,52,9367,In Person,Inquiry,1
3981,440,34913,91,17,47725,In Person,Inquiry,6
3982,930,30789,14,51,19277,In Person,Complaint,2
3983,498,42483,55,8,17350,Phone,Inquiry,6
3984,892,14261,72,45,27503,In Person,Complaint,3
3985,410,17164,98,49,209,Online,Inquiry,5
3986,371,27654,1,1,14471,In Person,Inquiry,7
3987,122,5570,86,21,4661,Phone,Complaint,10
3988,634,16192,24,18,35231,Online,Inquiry,4
3989,648,9871,38,36,33548,In Person,Complaint,6
3990,714,22154,42,7,8136,Phone,Complaint,2
3991,963,27076,25,16,47637,Online,Complaint,6
3992,807,25451,75,14,17946,In Person,Inquiry,3
3993,372,2647,21,23,27641,Phone,Inquiry,5
3994,345,22228,41,34,36778,Online,Complaint,3
3995,942,23130,78,52,31718,Online,Complaint,9
3996,503,7549,75,31,46654,In Person,Feedback,9
3997,993,19430,39,46,17555,In Person,Complaint,5
3998,94,12481,15,34,13661,Online,Inquiry,1
3999,576,20940,31,4,25313,In Person,Inquiry,3
4000,54,3348,59,48,40853,Phone,Complaint,2
4001,511,15285,52,7,45194,Phone,Inquiry,7
4002,531,7634,33,11,29624,In Person,Inquiry,2
4003,306,16558,7,7,30344,In Person,Feedback,1
4004,217,14083,38,19,37648,In Person,Complaint,10
4005,475,1838,34,25,44588,Online,Feedback,7
4006,686,4824,60,39,26153,Online,Complaint,9
4007,604,7235,46,45,44784,Phone,Feedback,5
4008,365,10304,26,6,30848,Online,Inquiry,7
4009,247,23308,53,8,44110,In Person,Complaint,5
4010,74,25938,67,42,26503,Phone,Complaint,3
4011,313,26744,76,19,17892,Online,Complaint,9
4012,196,25748,72,48,31055,Phone,Complaint,10
4013,279,30378,34,25,24552,In Person,Feedback,2
4014,168,35205,47,47,39771,In Person,Complaint,4
4015,765,24305,63,17,12916,Online,Complaint,3
4016,305,25912,87,53,48963,Online,Inquiry,6
4017,49,9650,62,34,14794,Online,Inquiry,6
4018,720,37414,16,11,35064,Online,Feedback,6
4019,531,7961,76,24,11286,Phone,Complaint,8
4020,498,27733,64,39,43570,In Person,Feedback,2
4021,52,4403,89,51,41337,Online,Inquiry,4
4022,60,3434,72,5,44933,Online,Complaint,5
4023,343,12123,94,15,43983,Online,Inquiry,8
4024,281,17593,15,41,10044,Phone,Inquiry,2
4025,449,26514,77,47,5081,Online,Complaint,1
4026,828,24339,61,12,8901,Phone,Complaint,4
4027,891,11856,56,14,49423,In Person,Inquiry,9
4028,38,4330,70,21,16273,Online,Inquiry,10
4029,391,24352,56,12,13596,Phone,Inquiry,10
4030,1000,34850,31,26,36170,Phone,Feedback,10
4031,596,21295,36,36,6475,In Person,Feedback,2
4032,601,5502,12,8,10779,Phone,Complaint,3
4033,493,18840,90,52,15174,In Person,Complaint,4
4034,391,33551,1,13,31029,In Person,Inquiry,8
4035,266,38301,15,29,47515,Phone,Complaint,2
4036,564,44952,87,14,13095,Phone,Feedback,5
4037,808,28652,54,15,21055,Online,Complaint,7
4038,545,26677,9,37,19176,In Person,Feedback,5
4039,829,26680,31,22,452,Phone,Complaint,5
4040,236,9613,9,43,42130,In Person,Feedback,10
4041,11,15098,90,21,48508,In Person,Complaint,8
4042,321,7473,92,15,5969,In Person,Complaint,9
4043,110,20879,82,8,9679,Phone,Inquiry,3
4044,718,43910,57,12,28168,Phone,Feedback,6
4045,746,31034,21,26,19417,Online,Inquiry,9
4046,889,3494,35,30,45493,In Person,Complaint,1
4047,53,33319,27,22,33083,Online,Inquiry,2
4048,727,566,18,36,39712,Online,Complaint,10
4049,239,33319,27,4,34031,In Person,Complaint,4
4050,860,16474,54,29,45382,Phone,Complaint,5
4051,415,24287,89,35,469,Phone,Inquiry,1
4052,908,24740,35,49,37018,In Person,Inquiry,9
4053,995,3846,98,19,15688,In Person,Feedback,3
4054,976,9125,76,47,34887,In Person,Feedback,5
4055,949,20901,30,25,44542,Phone,Inquiry,1
4056,375,8,64,7,17004,Phone,Feedback,1
4057,222,33230,35,24,21877,Phone,Inquiry,5
4058,372,3852,99,52,19035,Phone,Feedback,7
4059,984,30711,18,25,14,Phone,Complaint,4
4060,640,2024,88,15,16754,In Person,Inquiry,8
4061,859,34249,85,11,22789,In Person,Inquiry,4
4062,184,18324,74,50,25116,Phone,Complaint,10
4063,741,40800,9,14,34281,Online,Inquiry,2
4064,228,1555,56,33,39694,Online,Inquiry,6
4065,138,25155,55,3,14762,Online,Feedback,9
4066,338,31281,39,33,35169,In Person,Complaint,5
4067,796,34189,71,52,11141,In Person,Complaint,4
4068,267,13084,9,45,35826,In Person,Inquiry,8
4069,828,173,80,27,42343,Phone,Inquiry,6
4070,728,1887,65,24,10878,Online,Complaint,9
4071,930,23085,54,38,45156,Phone,Complaint,3
4072,1,32196,34,51,41219,Online,Complaint,3
4073,215,32323,11,9,21418,Phone,Feedback,3
4074,919,21263,37,3,26701,Phone,Inquiry,10
4075,617,40715,81,46,13775,In Person,Complaint,1
4076,130,12411,79,16,28160,In Person,Feedback,3
4077,844,7521,57,19,29685,Phone,Complaint,1
4078,115,10831,8,35,24562,Online,Complaint,9
4079,445,7248,62,51,38175,Online,Inquiry,9
4080,213,12275,80,14,29204,Online,Complaint,10
4081,750,16292,19,48,34538,In Person,Inquiry,3
4082,646,4120,0,22,2692,In Person,Complaint,1
4083,191,16680,2,5,13443,Phone,Inquiry,3
4084,542,44993,85,39,27512,Online,Complaint,8
4085,300,25641,57,5,13116,Online,Complaint,5
4086,968,34290,71,9,8824,In Person,Inquiry,3
4087,703,20500,6,42,37609,Phone,Complaint,5
4088,902,42840,0,25,19689,In Person,Inquiry,1
4089,945,38413,51,16,34611,In Person,Complaint,4
4090,971,7819,13,37,20202,In Person,Feedback,10
4091,389,2767,50,10,26865,In Person,Feedback,7
4092,154,3613,69,31,13513,In Person,Complaint,9
4093,951,28553,19,2,13093,Online,Complaint,6
4094,810,37876,87,25,7251,Online,Feedback,6
4095,212,34488,51,1,27435,Phone,Complaint,1
4096,382,29424,73,38,37986,Online,Feedback,9
4097,487,26544,14,50,38194,Phone,Complaint,10
4098,517,32018,88,4,27042,Online,Inquiry,8
4099,812,6278,84,7,24692,Online,Complaint,4
4100,210,37374,80,5,5373,Phone,Inquiry,9
4101,903,10399,28,4,37641,Online,Inquiry,8
4102,109,11540,73,25,10155,In Person,Complaint,6
4103,299,14009,18,37,738,In Person,Inquiry,3
4104,787,18027,37,36,16676,In Person,Feedback,8
4105,165,39546,30,2,34432,Online,Feedback,1
4106,786,32268,75,2,36487,Online,Complaint,6
4107,246,33871,93,18,24897,Online,Complaint,8
4108,11,11048,67,21,22977,Online,Complaint,6
4109,52,23493,65,53,22553,Online,Inquiry,9
4110,414,20209,14,32,39262,Phone,Inquiry,6
4111,446,41736,32,49,41838,Online,Feedback,4
4112,80,33040,14,11,23706,In Person,Feedback,10
4113,240,8308,34,17,6426,Phone,Inquiry,7
4114,581,39024,81,45,21525,In Person,Inquiry,8
4115,751,37014,21,50,30887,In Person,Feedback,8
4116,417,25832,69,53,17352,In Person,Inquiry,2
4117,196,4705,49,14,41162,Phone,Inquiry,1
4118,280,40798,80,38,49174,Online,Complaint,4
4119,451,13192,12,47,49607,Phone,Inquiry,4
4120,211,28967,9,9,3866,In Person,Complaint,8
4121,193,10102,79,25,33412,Online,Inquiry,10
4122,845,16233,88,30,48169,Phone,Feedback,8
4123,395,1516,23,8,39207,In Person,Complaint,5
4124,475,10797,6,8,49055,Phone,Complaint,3
4125,868,29850,69,19,25078,In Person,Complaint,2
4126,997,37088,77,28,18184,In Person,Inquiry,1
4127,210,21800,79,9,39839,In Person,Inquiry,4
4128,372,26061,79,18,7753,In Person,Feedback,2
4129,216,14516,1,47,34906,Phone,Complaint,6
4130,542,25732,29,49,27037,Phone,Feedback,8
4131,677,4266,40,8,18067,Online,Complaint,3
4132,435,21796,98,42,12570,Online,Complaint,1
4133,689,38596,94,35,23094,In Person,Feedback,7
4134,682,5318,49,44,48377,Online,Inquiry,5
4135,402,24702,6,9,3139,Online,Complaint,1
4136,664,974,65,31,13869,Online,Complaint,2
4137,861,1456,43,23,31886,In Person,Complaint,7
4138,296,26078,83,27,42869,In Person,Inquiry,6
4139,278,17445,92,10,2340,In Person,Feedback,5
4140,136,42069,71,49,49469,Phone,Inquiry,2
4141,713,18983,83,4,5263,In Person,Complaint,7
4142,868,34949,19,1,12937,Online,Complaint,2
4143,373,1207,84,48,32802,Online,Inquiry,6
4144,294,34469,69,41,42393,In Person,Inquiry,6
4145,469,5290,9,23,18591,Phone,Feedback,6
4146,549,28826,1,35,34722,Online,Feedback,8
4147,537,37983,35,48,28261,Phone,Inquiry,8
4148,848,6709,83,30,5101,Online,Inquiry,10
4149,355,24522,59,33,37673,Phone,Feedback,5
4150,306,12973,1,36,48266,Phone,Inquiry,4
4151,354,14368,5,53,8731,Online,Complaint,6
4152,144,39212,84,35,4932,Online,Inquiry,7
4153,94,31190,77,27,18134,In Person,Feedback,3
4154,374,7279,28,12,41187,In Person,Feedback,8
4155,261,4501,93,13,3500,In Person,Inquiry,2
4156,127,346,80,22,14031,Phone,Feedback,2
4157,348,9934,59,23,20386,Phone,Inquiry,4
4158,552,310,23,46,40347,Online,Complaint,4
4159,609,1447,87,29,30947,Online,Inquiry,1
4160,12,45198,6,15,17220,Online,Complaint,6
4161,996,27942,11,44,43042,Online,Feedback,4
4162,400,29463,72,37,38093,Online,Feedback,8
4163,115,30104,87,19,47357,Phone,Inquiry,3
4164,327,25529,7,46,32758,Online,Complaint,10
4165,989,18501,78,33,34628,Phone,Complaint,2
4166,281,33744,96,21,15195,Phone,Inquiry,6
4167,36,30966,27,15,26784,Phone,Complaint,10
4168,118,1530,90,17,33054,Phone,Complaint,7
4169,897,39174,3,25,12717,In Person,Feedback,10
4170,104,19511,51,3,2370,Online,Feedback,9
4171,337,3056,60,11,37647,In Person,Complaint,4
4172,820,43684,27,48,11172,Phone,Feedback,10
4173,367,14941,27,9,32666,In Person,Feedback,9
4174,593,31259,61,53,35205,Online,Complaint,5
4175,724,16835,58,6,49540,Phone,Complaint,6
4176,626,691,2,33,46347,In Person,Feedback,5
4177,406,10571,95,31,48308,In Person,Inquiry,7
4178,102,41196,23,51,20643,Online,Inquiry,1
4179,611,29967,59,43,47015,In Person,Feedback,9
4180,700,6477,98,15,40417,Online,Complaint,2
4181,948,19405,84,34,39454,Phone,Complaint,5
4182,599,13166,61,53,42185,Online,Complaint,6
4183,897,14936,30,32,8760,In Person,Feedback,1
4184,303,2427,70,29,32213,In Person,Complaint,6
4185,468,29091,76,6,5755,Online,Complaint,5
4186,869,23857,75,43,15923,Phone,Feedback,2
4187,299,20759,96,46,30569,Phone,Feedback,5
4188,997,36323,26,8,39679,Online,Feedback,9
4189,147,30220,65,3,23562,Online,Feedback,5
4190,333,32940,90,17,19295,Online,Feedback,8
4191,701,30926,94,35,38822,In Person,Inquiry,3
4192,601,19508,77,30,23869,Phone,Inquiry,10
4193,455,9503,98,9,2175,Phone,Inquiry,3
4194,257,7852,84,2,42280,Phone,Inquiry,3
4195,292,3521,62,46,47109,Online,Inquiry,6
4196,189,30304,91,32,47117,Phone,Feedback,2
4197,733,3616,47,29,28329,Online,Feedback,4
4198,529,499,9,5,43803,Online,Feedback,5
4199,296,24391,71,45,17433,Online,Inquiry,5
4200,343,24400,4,23,45156,Online,Feedback,10
4201,986,28837,39,13,1826,In Person,Complaint,2
4202,872,38445,72,27,22586,Online,Feedback,5
4203,281,16261,51,40,11930,Phone,Complaint,6
4204,84,38190,1,15,6992,Online,Complaint,2
4205,158,6323,32,25,41780,Online,Feedback,5
4206,512,6610,72,19,18324,In Person,Complaint,3
4207,723,36520,37,53,36884,Online,Feedback,4
4208,439,41175,87,13,30848,Online,Inquiry,6
4209,636,865,32,37,11307,Phone,Feedback,3
4210,123,21126,52,6,20847,Phone,Inquiry,5
4211,503,7924,74,16,28264,Online,Inquiry,3
4212,63,19423,13,7,20183,Online,Inquiry,2
4213,454,1172,28,14,36822,Online,Inquiry,4
4214,740,4574,30,53,42263,In Person,Complaint,3
4215,981,19969,9,12,11885,Phone,Feedback,10
4216,183,8678,0,23,27242,Phone,Inquiry,9
4217,128,22971,95,20,22053,In Person,Feedback,6
4218,188,996,38,37,21106,Phone,Inquiry,2
4219,273,38243,96,38,48878,Phone,Complaint,2
4220,845,9208,50,7,29465,In Person,Complaint,1
4221,805,45185,49,34,5060,Online,Complaint,8
4222,251,9503,65,9,32363,Online,Complaint,3
4223,34,11330,67,12,43286,Online,Inquiry,1
4224,473,1209,3,31,32397,Online,Inquiry,2
4225,185,31537,16,9,22596,Online,Inquiry,5
4226,275,4183,4,53,30849,In Person,Inquiry,9
4227,454,43780,6,23,35074,In Person,Feedback,10
4228,129,739,97,25,48569,Phone,Feedback,1
4229,656,2436,80,12,21039,Online,Inquiry,9
4230,931,17464,49,18,35322,Phone,Complaint,6
4231,745,34564,36,27,8778,Online,Complaint,10
4232,120,25391,98,4,36836,Phone,Feedback,10
4233,189,25330,65,39,13715,In Person,Feedback,6
4234,537,16677,16,5,48677,In Person,Inquiry,5
4235,780,31907,95,16,20560,Phone,Complaint,1
4236,278,8967,81,18,9503,Phone,Inquiry,8
4237,172,36931,72,35,33784,Phone,Feedback,5
4238,711,5197,71,30,8013,In Person,Complaint,9
4239,322,26417,34,46,43062,In Person,Complaint,2
4240,434,19299,85,50,44332,In Person,Feedback,4
4241,454,7169,91,26,20558,Phone,Feedback,2
4242,479,19411,96,25,34117,Online,Complaint,7
4243,14,30574,83,4,26285,In Person,Feedback,8
4244,758,21950,22,45,47256,In Person,Inquiry,9
4245,617,4547,99,3,32751,Online,Inquiry,7
4246,21,31580,61,21,19988,Phone,Inquiry,10
4247,163,34017,42,14,510,Online,Complaint,8
4248,401,12834,14,52,21018,In Person,Feedback,3
4249,448,36934,97,26,4850,In Person,Feedback,1
4250,68,535,95,42,35641,Online,Complaint,7
4251,86,5149,92,27,42078,Online,Feedback,5
4252,67,1559,97,11,31678,In Person,Complaint,10
4253,882,33300,97,45,6090,In Person,Feedback,10
4254,841,33373,32,24,48402,In Person,Complaint,1
4255,167,4793,33,38,43372,Phone,Feedback,9
4256,597,27786,90,15,43571,Phone,Feedback,6
4257,157,42236,74,17,42196,Online,Inquiry,2
4258,553,27303,82,8,7602,In Person,Complaint,10
4259,171,20749,32,5,37298,Phone,Complaint,1
4260,499,2753,81,12,49228,Online,Feedback,10
4261,798,3257,97,33,44966,Online,Inquiry,9
4262,858,21633,81,21,29925,Phone,Complaint,8
4263,766,25203,81,41,19432,Online,Complaint,8
4264,869,18946,70,28,47136,In Person,Feedback,5
4265,873,32823,36,10,42438,Phone,Feedback,8
4266,743,6240,34,35,29895,In Person,Feedback,3
4267,502,6440,73,37,15392,Online,Feedback,2
4268,781,13283,50,14,30398,In Person,Feedback,10
4269,19,32128,25,32,25416,In Person,Feedback,7
4270,284,6807,90,9,6155,Phone,Complaint,4
4271,34,14583,0,11,15659,Phone,Feedback,6
4272,675,19508,50,32,10426,Online,Complaint,9
4273,984,20050,22,5,23748,In Person,Complaint,4
4274,573,30476,12,32,38818,Online,Feedback,9
4275,351,41557,53,45,1969,Phone,Feedback,6
4276,602,13129,42,46,34567,Phone,Feedback,6
4277,961,498,48,32,26748,Online,Complaint,9
4278,161,36612,85,18,23027,Online,Inquiry,10
4279,981,17510,61,3,1010,Phone,Inquiry,2
4280,851,16525,65,46,39262,Online,Feedback,8
4281,501,32322,85,5,26797,In Person,Complaint,2
4282,979,10636,94,34,41024,Online,Feedback,1
4283,897,15274,66,53,13206,Phone,Complaint,4
4284,270,2449,68,32,17531,In Person,Feedback,5
4285,788,28163,80,2,13002,Phone,Feedback,5
4286,529,12410,33,53,6380,Phone,Feedback,1
4287,242,6605,49,53,44564,In Person,Inquiry,8
4288,746,29060,40,34,38579,Online,Feedback,6
4289,309,15594,97,20,42550,In Person,Complaint,1
4290,10,22167,92,23,13537,Phone,Feedback,9
4291,104,20314,41,17,48059,In Person,Inquiry,5
4292,816,20710,16,4,2216,Online,Feedback,4
4293,888,43206,1,42,36589,Phone,Inquiry,5
4294,155,19376,23,21,14512,Online,Inquiry,5
4295,341,30501,4,47,5050,In Person,Complaint,8
4296,385,30259,95,53,30251,Online,Inquiry,3
4297,652,10041,37,14,48096,Phone,Inquiry,6
4298,733,19575,93,35,30559,In Person,Feedback,1
4299,789,8240,91,2,14220,Phone,Complaint,10
4300,448,40171,56,52,39804,Online,Inquiry,8
4301,212,25117,0,43,496,In Person,Feedback,2
4302,414,42483,25,53,4777,Phone,Inquiry,9
4303,9,21484,47,38,10788,Phone,Inquiry,10
4304,962,7285,10,39,28051,Online,Feedback,2
4305,497,3059,39,3,41372,Phone,Inquiry,5
4306,662,493,50,21,13077,Online,Complaint,1
4307,656,14567,12,21,21462,Online,Feedback,4
4308,621,16010,46,21,5803,In Person,Inquiry,10
4309,661,5310,52,10,4999,Phone,Inquiry,8
4310,188,32751,35,27,29136,Phone,Feedback,8
4311,852,42918,63,29,22186,In Person,Inquiry,10
4312,795,10758,31,19,36142,In Person,Complaint,4
4313,350,9585,41,4,29837,In Person,Feedback,5
4314,373,41309,60,38,1922,In Person,Feedback,6
4315,220,5877,35,27,4558,In Person,Inquiry,4
4316,107,9805,0,19,5281,Phone,Inquiry,7
